Cell #,Total mRNA per Cell,Total Colocolized With Organelle Near,Total Colocolized With Organelle Far,Total Not Colocolized with Organelle,Spots Coordinates Intensity and Colocalization (Far Near or Not Colocolized),Organelle Signal Size Cross Section 1,Organelle Signal Size Cross Section 2,Organelle Signal Size Cross Section 3,Organelle Signal Size Cross Section 4,Organelle Signal Size Cross Section 5,Organelle Signal Size Cross Section 6,Organelle Signal Size Cross Section 7,Organelle Signal Size Cross Section 8,Organelle Signal Size Cross Section 9,Organelle Signal Size Cross Section 10,Organelle Signal Size Cross Section 11,Organelle Signal Size Cross Section 12,
128,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.08673,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
129,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
130,0,0,0,0,[0],1.61142,9.62247,15.00921,17.63352,25.78269,35.54328,41.34438,43.60037,45.25783,46.17864,46.59300,46.50092,
131,0,0,0,0,[0],0.00000,0.06017,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
132,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
133,9,0,0,9,"[[1940.8861,1241.3473,4,237.0092,nc],[1953.676,1263.3504,4,244.9856,nc],[1966.0292,1253.3433,5,356.743,nc],[1952.6544,1253.0467,6,212.4224,nc],[1974.5747,1254.5934,7,339.7227,nc],[1938.0173,1265.6718,8,365.9687,nc],[1929.3008,1257.4024,9,226.8507,nc],[1941.0339,1263.2486,9,293.8182,nc],[1967.1794,1248.5864,10,280.7586,nc],]",0.00000,0.00000,0.00000,0.00000,0.16373,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
134,0,0,0,0,[0],0.00000,0.00000,0.00000,0.03028,0.00000,0.06057,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
135,7,3,3,1,"[[1575.015,1350.7091,5,325.6618,organelle_far],[1594.0803,1347.0952,7,272.52,organelle_far],[1593.2578,1333.0136,8,269.3127,organelle_far],[1547.6748,1313.1701,8,301.3297,organelle_near],[1532.673,1332.5281,8,245.1842,nc],[1539.0358,1312.1909,9,301.504,organelle_near],[1536.7589,1346.4897,10,413.0248,organelle_near],]",22.61799,28.51736,34.01603,35.01781,36.24221,37.88958,42.05254,42.03028,40.24933,39.58148,39.22529,38.80232,
136,1,0,0,1,"[[200.6893,1371.5348,6,235.8452,nc],]",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03058,0.09174,0.00000,0.00000,
137,0,0,0,0,[0],16.49485,29.89691,36.08247,42.78351,44.58763,43.29897,43.04124,34.27835,23.19588,11.08247,3.86598,0.00000,
138,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
139,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
140,2,0,0,2,"[[238.1235,1392.9067,7,234.1805,nc],[226.8289,1417.7612,8,209.9928,nc],]",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
141,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
142,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.08264,0.08264,0.00000,0.08264,0.00000,
143,3,0,0,3,"[[1087.8806,1404.5073,8,243.5986,nc],[1087.9939,1403.4862,8,279.2477,nc],[1117.9484,1433.6218,8,275.4461,nc],]",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02471,0.00000,0.00000,
144,1,0,1,0,"[[1431.4381,1432.0782,5,262.9013,organelle_far],]",2.76025,13.24921,22.98896,28.62776,35.96215,42.42902,45.93849,50.03943,50.23659,50.07886,47.98896,46.96372,
145,1,0,1,0,"[[549.2986,1452.1836,8,287.7435,organelle_far],]",7.55771,14.03574,18.91288,23.45495,24.83246,28.85331,33.02308,36.26210,39.87342,44.75056,44.08042,41.66046,
146,5,0,0,5,"[[1857.8002,1416.913,6,248.9545,nc],[1901.3149,1436.4496,6,267.8585,nc],[1878.8305,1459.18,6,245.834,nc],[1892.2063,1403.8237,7,234.998,nc],[1898.605,1415.8147,8,356.0512,nc],]",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02781,0.00000,0.02781,0.00000,0.00000,0.00000,
147,0,0,0,0,[0],15.14914,21.27159,23.03768,27.47253,30.29827,32.37834,36.85243,40.54160,38.77551,37.75510,35.83203,36.22449,
149,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.02988,0.02988,0.00000,0.00000,0.00000,0.00000,0.00000,
150,1,0,0,1,"[[1012.2401,1431.1779,8,219.926,nc],]",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
151,0,0,0,0,[0],0.00000,1.36463,2.29258,3.76638,8.67904,11.57205,14.24672,17.90393,19.65066,21.77948,21.23362,22.10699,
152,0,0,0,0,[0],5.96721,16.32787,23.08197,27.27869,33.24590,41.70492,43.93443,42.62295,42.42623,41.77049,41.11475,40.59016,
153,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.05767,0.00000,0.05767,0.05767,
154,2,0,0,2,"[[1286.2726,1451.1228,9,272.7184,nc],[1296.8001,1448.997,9,236.8787,nc],]",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
155,16,1,0,15,"[[1229.2573,1478.72,4,691.9436,nc],[1222.9472,1495.5489,5,253.5748,nc],[1241.9487,1486.3325,5,308.27,organelle_near],[1236.0686,1495.8189,5,628.9957,nc],[1243.0883,1464.251,5,241.6739,nc],[1254.3181,1488.9609,6,279.9287,nc],[1213.4394,1477.1477,6,247.4006,nc],[1239.4553,1489.2006,7,255.0402,nc],[1216.0263,1472.2041,7,455.1468,nc],[1225.0352,1472.9051,7,288.6479,nc],[1256.6316,1475.2295,7,260.5201,nc],[1230.9232,1490.5557,8,409.7027,nc],[1236.6011,1468.3428,9,261.8545,nc],[1230.2755,1498.9376,9,292.2523,nc],[1211.957,1484.3337,9,385.6267,nc],[1214.6748,1467.2284,10,330.1976,nc],]",0.00000,0.00000,0.04037,0.32297,0.36334,0.00000,0.12111,0.08074,0.32297,0.16149,0.04037,0.04037,
156,3,0,2,1,"[[550.6326,1518.8886,7,246.0584,nc],[566.7863,1510.2049,8,229.9172,organelle_far],[527.8073,1477.2451,8,287.3111,organelle_far],]",13.02642,19.22574,23.51556,26.73293,26.23594,26.57599,28.14544,29.42715,29.63641,28.53780,28.72090,29.58410,
157,0,0,0,0,[0],0.05549,0.00000,0.00000,0.00000,0.00000,0.00000,0.05549,0.33296,0.00000,0.00000,0.11099,0.00000,
158,2,0,1,1,"[[1187.4584,1496.3202,8,299.9407,organelle_far],[1173.0743,1520.803,8,317.2242,nc],]",3.89937,7.16981,10.14675,14.25577,19.24528,22.59958,29.18239,36.14256,38.70021,38.74214,38.11321,36.77149,
159,0,0,0,0,[0],4.10272,9.17632,11.55653,14.97025,16.72408,17.82023,16.69277,17.22518,19.07297,20.95208,21.79768,23.95866,
161,0,0,0,0,[0],1.91189,5.36160,9.43475,15.46135,20.98919,24.02328,25.97672,27.88861,28.42893,30.17456,30.92269,34.16459,
162,0,0,0,0,[0],0.26667,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
163,1,1,0,0,"[[673.1156,1529.3146,9,700.7986,organelle_near],]",3.54730,7.09459,10.55743,13.34459,15.16047,17.44088,15.66723,17.77872,17.48311,18.96115,18.28547,17.98986,
164,0,0,0,0,[0],0.00000,0.12500,0.00000,0.00000,0.00000,0.06250,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
165,1,0,0,1,"[[487.9257,1550.9125,9,239.0935,nc],]",0.00000,0.42194,0.65635,0.75012,0.75012,0.46882,0.37506,0.46882,0.98453,0.75012,0.37506,1.68776,
166,17,0,0,17,"[[1234.0699,1576.3864,2,423.8496,nc],[1245.6749,1583.8263,2,410.7066,nc],[1241.1975,1581.7451,3,303.3651,nc],[1261.935,1577.8277,3,338.1244,nc],[1267.917,1568.5762,5,606.0236,nc],[1222.1102,1552.9499,5,407.0139,nc],[1255.6484,1545.5876,5,313.3211,nc],[1238.8303,1541.1965,6,294.1737,nc],[1249.0197,1576.1947,6,235.6712,nc],[1224.2077,1549.9575,6,342.0062,nc],[1266.5321,1584.4592,6,274.0379,nc],[1227.7667,1549.0096,7,324.1247,nc],[1248.5845,1548.3064,7,318.3994,nc],[1232.7013,1596.1011,8,263.2565,nc],[1242.9235,1565.5142,9,319.9504,nc],[1270.7145,1585.7767,9,298.9899,nc],[1253.9069,1554.4234,9,257.7877,nc],]",0.00000,0.00000,0.00000,0.00000,0.00000,0.03074,0.00000,0.03074,0.00000,0.00000,0.00000,0.00000,
167,2,0,0,2,"[[656.8045,1547.5113,6,286.0182,nc],[670.2355,1572.3449,7,242.9549,nc],]",7.42671,10.27144,10.85776,11.83496,14.07166,15.33116,15.87405,15.85233,21.17264,26.34093,29.16395,30.38002,
168,1,0,0,1,"[[416.6443,1550.4278,5,310.5805,nc],]",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
169,0,0,0,0,[0],2.64706,7.13235,8.89706,12.53676,12.61029,13.27206,15.29412,19.30147,23.41912,25.77206,27.79412,30.51471,
170,4,0,0,4,"[[1128.0752,1602.3603,4,353.912,nc],[1094.7945,1559.2012,7,242.0218,nc],[1100.8105,1610.3303,7,264.1485,nc],[1111.2693,1557.783,8,294.1541,nc],]",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
171,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
172,5,1,3,1,"[[1197.6853,1566.3776,6,224.9588,organelle_far],[1174.0343,1619.5481,7,218.4917,nc],[1189.7017,1587.2188,7,240.1528,organelle_far],[1209.563,1605.0551,9,252.0796,organelle_far],[1185.15,1569.571,9,304.2974,organelle_near],]",26.79856,34.77218,40.85731,45.20384,44.78417,46.55276,46.55276,43.94484,41.51679,40.13789,38.15947,37.97962,
173,4,1,0,3,"[[1869.1259,1572.5029,9,232.209,nc],[1876.9495,1584.6359,9,268.9567,nc],[1829.5947,1593.2364,9,266.3926,nc],[1879.8821,1589.1436,10,251.0669,organelle_near],]",0.59751,3.05927,6.59656,9.44073,11.23327,11.63958,14.79446,16.37189,19.16826,20.91300,20.88910,21.77342,
174,3,1,2,0,"[[871.3127,1588.3264,8,241.7441,organelle_near],[863.2043,1604.8799,10,243.656,organelle_far],[819.0785,1585.2574,10,238.5419,organelle_far],]",14.30224,19.19815,25.90594,31.26446,37.23978,43.29221,47.07016,50.26985,52.42868,51.88897,52.04318,51.00231,
175,0,0,0,0,[0],1.24772,2.64760,4.50396,7.21242,11.89897,14.97261,18.04626,19.05052,20.75472,20.57212,20.23737,20.08521,
176,0,0,0,0,[0],0.00000,0.00000,0.00000,0.16681,2.00167,4.58716,5.87990,6.92244,7.75646,13.80317,14.67890,15.84654,
177,2,0,0,2,"[[1262.4784,1612.0163,6,376.248,nc],[1290.7969,1626.9537,9,232.8318,nc],]",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
178,0,0,0,0,[0],0.00000,0.06103,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
179,0,0,0,0,[0],0.00000,0.00000,0.07225,0.00000,0.00000,0.07225,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
180,5,0,0,5,"[[1111.8233,1646.9862,6,265.8042,nc],[1080.7797,1657.8714,6,262.7022,nc],[1103.5271,1639.062,9,256.3361,nc],[1121.853,1652.4369,9,229.4487,nc],[1117.6,1633.9519,9,298.0134,nc],]",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.04158,0.00000,
181,2,0,0,2,"[[1155.652,1641.184,5,300.0109,nc],[1152.1781,1633.0925,5,276.4411,nc],]",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.05559,0.05559,0.05559,0.00000,
182,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.04621,
183,0,0,0,0,[0],0.00000,0.00000,0.00000,0.12870,0.12870,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
184,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.14728,0.00000,0.00000,0.00000,
185,3,0,0,3,"[[1040.8309,1663.0131,6,228.7898,nc],[1052.9259,1707.8037,7,234.7617,nc],[1057.8524,1680.6718,9,266.3796,nc],]",0.00000,0.00000,0.00000,0.07602,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.07602,0.03801,
186,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.13569,0.00000,0.00000,0.00000,0.00000,0.09046,0.00000,
187,0,0,0,0,[0],2.15997,5.77118,11.33986,12.68984,15.45731,16.80729,19.60850,19.20351,21.90348,22.78097,21.05974,20.28350,
188,0,0,0,0,[0],0.06472,0.00000,0.12945,1.48867,6.21359,15.92233,24.27184,33.72168,38.25243,40.64725,44.66019,48.22006,
189,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
190,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
191,0,0,0,0,[0],0.00000,0.00000,0.05688,0.00000,0.05688,0.00000,0.00000,0.00000,0.00000,0.00000,0.05688,0.00000,
192,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
193,0,0,0,0,[0],0.00000,0.04198,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.16793,0.04198,
194,2,0,2,0,"[[838.2992,1746.4858,9,271.9479,organelle_far],[850.8161,1748.234,10,235.0133,organelle_far],]",0.00000,0.00000,0.00000,0.00000,0.00000,0.07194,5.25180,14.10072,21.58273,29.56835,34.96403,40.43165,
195,0,0,0,0,[0],0.00000,0.00000,0.00000,0.05970,0.00000,0.00000,0.00000,0.17910,0.05970,0.00000,0.00000,0.11940,
196,0,0,0,0,[0],6.45982,11.26653,16.58189,17.82808,20.87996,23.44863,23.77925,25.20346,28.89115,30.36623,30.69685,28.43337,
197,3,0,0,3,"[[1133.9954,1771.8765,3,232.8896,nc],[1153.5911,1770.6089,8,237.1173,nc],[1144.0326,1776.9568,10,238.3083,nc],]",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.04290,0.00000,
198,2,0,0,2,"[[1318.9429,1782.1034,5,368.0397,nc],[1331.46,1778.1734,10,271.7705,nc],]",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02965,0.00000,0.00000,0.00000,
199,0,0,0,0,[0],0.05858,0.17575,0.23433,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
200,0,0,0,0,[0],0.00000,0.00000,0.63291,7.59494,18.35443,31.43460,46.62447,59.49367,65.40084,66.03376,68.56540,68.14346,
201,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
202,0,0,0,0,[0],0.05983,0.00000,0.08974,0.23931,0.50853,0.89740,0.77774,0.62818,0.41879,0.00000,0.00000,0.00000,
203,0,0,0,0,[0],6.78199,13.59143,18.34157,22.48764,27.10049,32.20758,34.32180,36.60077,39.89566,42.00988,43.41021,43.43767,
204,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
205,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
206,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
207,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
208,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.04191,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
209,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
210,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
211,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.04876,0.19503,0.00000,0.00000,0.00000,0.00000,
212,0,0,0,0,[0],0.91067,1.56114,3.25239,4.98699,8.28274,14.09367,17.47615,19.51431,20.51171,19.81787,15.17780,11.62186,
213,0,0,0,0,[0],0.00000,0.15662,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
214,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
215,2,0,0,2,"[[1688.0577,1885.1114,7,241.0189,nc],[1693.4061,1872.0468,7,261.3159,nc],]",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.07710,0.00000,0.00000,0.00000,0.00000,
216,0,0,0,0,[0],0.63607,3.40754,7.08769,8.99591,13.49387,16.71967,22.62608,23.94366,27.30577,27.98728,28.16901,24.98864,
217,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
218,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.10680,0.03560,0.14240,0.03560,0.00000,0.00000,0.03560,
219,0,0,0,0,[0],15.16353,25.96630,31.02081,34.81995,37.42980,38.51999,39.70928,37.85927,37.39676,39.01553,39.94054,42.38520,
220,10,0,0,10,"[[970.7412,1905.2987,3,295.0094,nc],[966.1388,1919.8394,4,289.1838,nc],[966.1927,1886.4819,5,283.6459,nc],[962.0567,1930.2554,5,221.6991,nc],[997.508,1908.3059,6,372.2589,nc],[953.7133,1891.0983,7,334.7389,nc],[996.7561,1913.7329,7,476.2164,nc],[1002.9479,1887.4183,7,263.52,nc],[970.117,1919.9016,8,430.9975,nc],[957.3592,1883.6137,9,324.5721,nc],]",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
221,0,0,0,0,[0],3.66766,8.94461,13.69760,17.17814,22.56737,28.36826,34.95509,38.69760,41.09281,45.05988,45.20958,46.44461,
222,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.38685,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
223,0,0,0,0,[0],0.00000,0.00000,0.23020,0.50645,0.92081,1.15101,1.01289,0.18416,0.00000,0.00000,0.00000,0.00000,
224,1,0,0,1,"[[1247.3812,1923.1857,4,262.7273,nc],]",0.80727,1.66498,3.22906,5.09586,7.01312,11.20081,15.18668,15.64077,19.87891,22.30071,22.95661,22.80525,
226,1,0,0,1,"[[304.4592,1929.5302,8,336.1951,nc],]",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
227,2,1,1,0,"[[1042.1103,1982.4752,8,228.9724,organelle_far],[1022.963,1952.0776,8,272.9516,organelle_near],]",11.06844,16.87373,21.61735,24.30540,25.99955,26.72239,26.85792,27.53558,29.92998,31.28529,29.45561,28.75536,
228,9,0,7,2,"[[179.8838,1976.0197,5,671.3541,nc],[167.1679,1977.0171,6,351.8149,organelle_far],[175.1623,1969.3089,6,251.3303,nc],[165.3334,1930.5511,7,255.5898,organelle_far],[170.6006,1937.0286,7,311.8129,organelle_far],[172.23,1937.8338,7,296.7756,organelle_far],[199.9503,1942.6677,7,248.5595,organelle_far],[151.1413,1956.8926,8,357.5338,organelle_far],[205.1681,1954.9883,9,444.4464,organelle_far],]",2.53378,6.41892,10.58559,12.07770,16.97635,20.83333,25.53491,29.19482,28.26577,26.66104,24.40878,22.24099,
229,4,0,0,4,"[[504.258,1944.2869,5,246.6706,nc],[503.0409,1969.7651,7,230.541,nc],[494.0576,1951.6458,7,251.6013,nc],[525.7064,1971.5563,9,238.3925,nc],]",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
230,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
231,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
232,0,0,0,0,[0],10.92477,16.33924,23.28701,30.85769,37.94921,44.80115,50.59895,52.75515,50.26354,47.34068,46.62195,45.95113,
235,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
236,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
