Cell #,Total mRNA per Cell,Total Colocolized With Organelle Near,Total Colocolized With Organelle Far,Total Not Colocolized with Organelle,Spots Coordinates Intensity and Colocalization (Far Near or Not Colocolized),Organelle Signal Size Cross Section 1,Organelle Signal Size Cross Section 2,Organelle Signal Size Cross Section 3,Organelle Signal Size Cross Section 4,Organelle Signal Size Cross Section 5,Organelle Signal Size Cross Section 6,Organelle Signal Size Cross Section 7,Organelle Signal Size Cross Section 8,Organelle Signal Size Cross Section 9,Organelle Signal Size Cross Section 10,Organelle Signal Size Cross Section 11,Organelle Signal Size Cross Section 12,
96,0,0,0,0,[0],0.05066,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.60790,0.91185,24.06282,
97,2,0,0,2,"[[1776.1743,1617.7671,1,275.0036,nc],[1743.9677,1620.9829,2,286.012,nc],]",2.64960,1.13129,0.59542,0.35725,0.00000,0.00000,0.02977,0.00000,0.02977,0.35725,1.57785,23.48913,
98,0,0,0,0,[0],47.49340,58.57520,55.67282,60.15831,74.67018,80.21108,82.32190,66.22691,63.85224,60.68602,39.57784,79.41953,
99,7,0,0,7,"[[1558.7189,1660.7554,3,291.3352,nc],[1523.9318,1663.6874,3,373.4062,nc],[1538.9862,1656.4616,3,295.1444,nc],[1518.1499,1650.2074,3,363.5129,nc],[1527.4469,1658.8679,3,285.2765,nc],[1518.4781,1643.7289,5,294.006,nc],[1530.7105,1656.3596,5,264.63,nc],]",0.00000,0.00000,0.00000,0.08382,0.00000,0.08382,0.00000,0.00000,0.00000,0.67058,1.21542,26.19447,
100,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.12516,0.56320,1.06383,23.02879,
101,1,0,0,1,"[[1566.7644,1716.8163,3,262.4538,nc],]",0.00000,0.00000,0.00000,0.00000,0.00000,0.03210,0.00000,0.03210,0.16051,0.41734,1.25201,23.56340,
102,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.11655,0.73815,1.16550,29.05983,
103,1,0,0,1,"[[1330.415,1790.6564,2,348.912,nc],]",44.41900,39.26732,36.34803,42.12936,48.13967,53.74928,53.34860,46.76588,43.61763,40.64110,32.68460,76.98912,
104,0,0,0,0,[0],0.17715,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.08857,0.53144,0.62002,25.24358,
105,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.94007,1.29260,28.67215,
106,20,4,13,3,"[[1317.4012,1831.3605,0,266.1005,organelle_near],[1277.6072,1861.6912,3,409.9687,organelle_far],[1265.8028,1819.0798,3,595.7298,organelle_far],[1274.3158,1867.4337,3,284.7188,organelle_far],[1284.6719,1871.8728,3,245.2127,organelle_far],[1302.3704,1831.1366,3,318.7163,organelle_far],[1307.8174,1829.0625,3,295.568,nc],[1321.9599,1810.3046,3,555.79,organelle_near],[1305.6394,1810.7727,4,468.3795,organelle_near],[1256.3336,1840.2782,4,154.4756,organelle_far],[1291.686,1834.3871,4,309.1715,organelle_far],[1325.5576,1818.7413,4,550.2162,organelle_near],[1256.5355,1848.1396,4,399.7924,organelle_far],[1271.5143,1860.1787,4,357.653,organelle_far],[1292.3766,1867.9744,5,321.1517,nc],[1292.2566,1844.7838,5,244.4342,organelle_far],[1273.6902,1855.4642,5,492.274,organelle_far],[1308.3206,1806.1215,5,507.9547,organelle_far],[1287.2683,1810.7427,5,246.9848,organelle_far],[1282.6697,1845.9945,5,246.4833,nc],]",28.05139,28.19415,29.69308,33.59505,37.68737,41.20866,46.63336,50.13086,41.73210,37.47323,32.69094,67.80871,
107,0,0,0,0,[0],2.03447,1.65151,0.95740,1.67544,1.74725,1.93873,2.08234,1.19674,0.35902,0.88559,1.46003,28.09957,
110,0,0,0,0,[0],7.54902,9.01961,7.64706,6.56863,2.25490,4.31373,3.82353,0.49020,0.19608,1.17647,1.86275,25.09804,
