Cell #,Total mRNA per Cell,Total Colocolized With Organelle Near,Total Colocolized With Organelle Far,Total Not Colocolized with Organelle,Spots Coordinates Intensity and Colocalization (Far Near or Not Colocolized),Organelle Signal Size Cross Section 1,Organelle Signal Size Cross Section 2,Organelle Signal Size Cross Section 3,Organelle Signal Size Cross Section 4,Organelle Signal Size Cross Section 5,Organelle Signal Size Cross Section 6,Organelle Signal Size Cross Section 7,Organelle Signal Size Cross Section 8,Organelle Signal Size Cross Section 9,Organelle Signal Size Cross Section 10,Organelle Signal Size Cross Section 11,Organelle Signal Size Cross Section 12,
54,18,0,0,18,"[[524.577,1226.2484,4,308.3211,nc],[522.6844,1227.8324,4,264.4864,nc],[505.5233,1188.8676,4,303.4666,nc],[545.3548,1227.0375,4,250.9946,nc],[535.0126,1231.0231,4,280.7661,nc],[543.9616,1224.6094,5,302.3461,nc],[526.2224,1183.2355,5,243.8599,nc],[510.5475,1182.6693,5,336.8865,nc],[515.937,1194.9452,5,306.675,nc],[504.686,1216.3528,5,322.3013,nc],[544.669,1187.2562,6,255.475,nc],[525.9141,1181.0703,6,247.7736,nc],[498.4791,1211.1662,7,257.1505,nc],[552.4603,1207.2161,7,266.4013,nc],[545.157,1177.5086,8,292.015,nc],[514.1127,1226.9179,8,285.657,nc],[556.5744,1191.4625,8,227.943,nc],[508.5366,1210.6246,8,272.4969,nc],]",0.32038,0.18022,0.28034,0.26031,0.12014,0.04005,0.20024,0.08010,0.12014,0.06007,0.06007,0.08010,
55,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.07032,0.00000,0.00000,0.14065,0.00000,0.00000,0.00000,
56,34,8,19,7,"[[1115.0046,1222.9064,0,142.9535,organelle_far],[1149.2727,1255.7459,0,264.5981,nc],[1129.8205,1231.8291,1,226.3319,organelle_far],[1144.8222,1275.9082,1,289.2116,nc],[1098.5305,1269.1959,2,559.0459,organelle_far],[1111.0983,1238.7934,3,545.361,organelle_near],[1101.895,1240.469,3,295.5865,organelle_near],[1116.3995,1240.9824,3,744.1483,organelle_near],[1121.5894,1231.5437,3,203.97,organelle_near],[1118.1115,1291.315,3,353.1373,organelle_far],[1139.0048,1223.1593,4,335.1733,organelle_far],[1133.7544,1286.7717,4,278.5164,nc],[1124.4221,1274.3196,4,397.5791,organelle_far],[1146.6615,1239.5563,4,146.1543,organelle_far],[1109.3443,1230.0412,4,157.3288,organelle_near],[1119.6427,1220.9624,4,438.7942,organelle_far],[1102.338,1243.6019,5,266.2245,organelle_near],[1103.1485,1244.3417,5,282.9269,organelle_near],[1096.5039,1274.6518,5,223.5866,nc],[1091.8838,1262.7134,5,342.4605,organelle_far],[1135.6661,1218.8336,5,133.1937,organelle_far],[1126.2885,1253.9606,5,293.4056,organelle_far],[1132.3686,1249.3966,5,246.267,organelle_far],[1105.9477,1284.0966,5,275.1554,organelle_far],[1131.7264,1275.558,6,569.2978,organelle_far],[1120.6633,1258.1314,6,257.696,nc],[1143.1271,1233.0308,6,214.7629,organelle_far],[1110.2286,1232.0601,6,311.43,organelle_near],[1121.279,1286.9249,6,443.3319,organelle_far],[1138.4897,1230.298,7,248.1932,nc],[1126.5829,1217.7218,7,259.8014,organelle_far],[1105.7988,1236.9085,7,343.8351,organelle_far],[1122.6192,1246.0185,7,144.3567,organelle_far],[1116.1874,1237.9626,7,272.0849,nc],]",32.34629,30.92741,25.08739,24.98458,28.39811,32.32572,32.67530,30.51614,27.63726,25.31359,23.87415,15.91610,
57,27,0,0,27,"[[600.4992,1290.0636,2,288.4371,nc],[565.8502,1262.4231,2,135.1465,nc],[580.2066,1285.5292,2,251.5436,nc],[610.4609,1284.6538,2,182.8054,nc],[547.5601,1261.9483,3,243.4532,nc],[597.5719,1270.3758,3,423.8408,nc],[611.3687,1297.9326,3,288.5491,nc],[617.3779,1289.5114,3,215.725,nc],[606.4298,1274.7289,3,333.8197,nc],[617.196,1296.4357,4,307.9447,nc],[586.5913,1292.3643,4,301.0571,nc],[587.4917,1298.8066,4,359.1958,nc],[590.4401,1306.6388,4,399.0949,nc],[591.4475,1273.4003,4,314.2192,nc],[585.0638,1253.8286,5,396.7231,nc],[601.2607,1277.5853,5,160.9931,nc],[621.8064,1264.8337,5,420.1941,nc],[613.6541,1264.9256,5,325.8493,nc],[612.5257,1273.6539,5,308.2065,nc],[572.7058,1296.8711,6,257.5337,nc],[538.4737,1266.1605,6,215.2556,nc],[595.7759,1278.6581,6,248.5727,nc],[614.9562,1255.6687,6,260.7179,nc],[602.2904,1278.1401,7,317.3163,nc],[603.0432,1243.7198,7,380.7256,nc],[613.5898,1250.5579,7,289.5351,nc],[554.4206,1284.1645,7,288.2313,nc],]",0.06336,0.15840,0.00000,0.07920,0.09504,0.09504,0.12672,0.04752,0.00000,0.01584,0.00000,0.00000,
58,0,0,0,0,[0],0.00000,0.10152,0.00000,0.10152,0.91371,0.60914,0.00000,0.00000,0.00000,0.00000,0.40609,0.30457,
59,7,0,4,3,"[[1227.2171,1269.3407,2,287.9405,organelle_far],[1211.2588,1294.6807,2,305.9205,nc],[1219.2112,1282.0136,4,476.9174,nc],[1201.0084,1299.4283,4,297.9136,nc],[1227.4305,1309.7502,5,230.1412,organelle_far],[1232.9111,1265.7409,6,317.1884,organelle_far],[1224.8912,1258.241,6,260.5307,organelle_far],]",34.81781,28.56091,27.08870,27.34634,29.44424,29.84910,25.87413,22.63526,22.41443,22.11999,18.29223,9.56938,
60,0,0,0,0,[0],50.88339,47.70318,38.16254,37.45583,44.87633,37.45583,34.27562,28.62191,24.02827,20.14134,3.18021,2.82686,
61,7,3,4,0,"[[1278.4831,1288.1275,2,325.8299,organelle_far],[1251.0951,1321.2845,3,318.6982,organelle_far],[1261.9818,1275.3923,4,179.3535,organelle_near],[1252.8995,1314.8538,4,281.1844,organelle_far],[1248.9244,1297.2532,5,343.8564,organelle_near],[1249.9841,1289.7211,8,301.6118,organelle_near],[1256.2932,1290.8799,9,285.5696,organelle_far],]",25.28490,29.84330,25.92593,23.50427,24.28775,22.15100,19.72934,21.22507,18.30484,19.58689,20.08547,14.10256,
62,1,0,0,1,"[[1183.467,1303.6815,1,189.726,nc],]",33.46659,35.80811,35.35123,38.77784,38.09252,36.72187,34.43746,31.29640,31.58195,28.32667,27.01314,22.27299,
63,6,0,0,6,"[[1108.2026,1362.0543,4,299.7318,nc],[1095.0383,1325.0771,5,534.9487,nc],[1122.1897,1325.2029,5,331.2845,nc],[1125.4653,1352.288,6,319.3524,nc],[1114.7088,1309.9126,8,279.5364,nc],[1106.8183,1324.1838,9,419.9401,nc],]",0.00000,0.41864,1.95367,3.15378,3.85152,3.93525,3.26542,2.70723,2.26068,1.11638,0.36282,0.00000,
64,1,0,0,1,"[[372.9941,1362.134,6,275.4908,nc],]",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02015,0.02015,0.00000,
65,1,0,0,1,"[[1184.9374,1336.8479,5,276.2289,nc],]",3.28084,2.93088,2.90901,2.53718,2.66842,2.31846,2.44969,3.19335,1.90289,2.09974,1.66229,0.13123,
66,0,0,0,0,[0],29.20477,23.47913,21.80915,23.87674,23.61829,25.06958,25.02982,24.77137,21.49105,21.90855,20.67594,12.88270,
67,1,0,0,1,"[[128.3022,1389.5995,2,437.7974,nc],]",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
68,2,0,0,2,"[[1164.3081,1393.4848,4,281.6044,nc],[1120.9909,1397.5209,4,218.8204,nc],]",0.68992,0.45995,0.42162,0.34496,0.49828,0.19164,0.00000,0.07666,0.42162,0.03833,0.15332,0.00000,
69,7,0,0,7,"[[1664.5166,1414.4788,5,159.604,nc],[1663.4285,1384.4073,5,255.5196,nc],[1664.648,1424.7721,5,320.1832,nc],[1651.3262,1386.9089,5,287.666,nc],[1627.4561,1410.8104,5,305.3451,nc],[1664.2336,1425.6226,6,335.6265,nc],[1629.6377,1405.2971,6,233.7609,nc],]",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.04502,0.00000,0.00000,
70,6,0,5,1,"[[1523.712,1435.762,3,441.8042,organelle_far],[1526.1473,1393.8558,4,399.9721,organelle_far],[1497.5174,1413.0421,5,244.4378,organelle_far],[1527.7632,1414.3893,5,271.6082,organelle_far],[1534.6868,1405.1094,6,269.647,organelle_far],[1530.5927,1381.0581,6,371.2465,nc],]",33.11276,29.72472,24.66914,25.38380,25.38380,25.35733,27.15723,29.35416,27.87189,29.08947,32.45103,27.36898,
71,25,0,0,25,"[[1248.667,1406.6492,3,208.1576,nc],[1267.16,1421.5194,3,424.5205,nc],[1257.5104,1428.6103,3,266.8534,nc],[1250.6744,1412.3621,4,166.336,nc],[1273.0387,1375.816,4,428.8369,nc],[1250.9263,1399.3275,4,345.239,nc],[1237.8468,1418.0094,5,331.9338,nc],[1235.5718,1398.8679,5,609.5711,nc],[1231.0544,1415.1309,5,352.3799,nc],[1245.9331,1395.8386,5,340.3219,nc],[1289.3315,1410.2953,5,420.9631,nc],[1263.0517,1406.7463,5,397.8387,nc],[1254.0544,1392.4383,6,323.1034,nc],[1233.3177,1412.4846,6,288.8881,nc],[1270.0319,1416.5932,7,341.6006,nc],[1243.7006,1427.2101,7,443.3539,nc],[1242.5279,1384.0746,7,266.5281,nc],[1240.1309,1385.9369,7,270.0719,nc],[1239.2092,1415.0567,8,320.0472,nc],[1231.1459,1410.1544,8,345.5697,nc],[1259.0041,1392.233,8,464.7793,nc],[1250.2108,1409.8999,9,280.1444,nc],[1268.1612,1430.3293,9,378.6991,nc],[1251.8601,1420.7304,9,314.1114,nc],[1259.0572,1371.5007,9,310.9638,nc],]",0.02707,0.05414,0.00000,0.00000,0.00000,0.05414,0.00000,0.02707,0.08121,0.00000,0.00000,0.00000,
72,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.05077,0.00000,0.00000,0.00000,
73,19,0,0,19,"[[129.8841,1409.9734,2,498.8508,nc],[131.2946,1446.1642,2,347.7467,nc],[123.3477,1402.7257,2,296.786,nc],[109.6463,1402.4865,3,285.2565,nc],[129.0978,1426.6908,3,261.9942,nc],[101.0311,1435.8371,3,334.4727,nc],[87.1969,1437.2523,4,497.1474,nc],[87.7401,1454.2744,4,326.5078,nc],[80.9883,1406.6074,4,394.8369,nc],[113.9583,1441.8954,4,398.7615,nc],[101.2008,1416.8841,4,322.0913,nc],[94.3371,1396.1167,5,327.7126,nc],[103.1034,1445.6852,5,230.5685,nc],[73.2252,1431.7099,5,285.8639,nc],[87.0063,1402.2096,5,509.6703,nc],[92.2626,1455.7649,5,238.893,nc],[123.6762,1445.8908,6,222.5644,nc],[111.5775,1426.3427,6,343.9667,nc],[109.0693,1446.7347,6,245.0204,nc],]",0.00000,0.00000,0.02197,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02197,0.00000,
74,14,0,0,14,"[[1086.1806,1407.4241,3,354.2668,nc],[1091.7084,1426.6721,3,425.6947,nc],[1089.8785,1420.4229,4,328.08,nc],[1099.635,1445.0619,4,388.7063,nc],[1097.5993,1438.3433,4,361.5955,nc],[1118.699,1427.7878,4,319.1891,nc],[1071.7445,1456.4786,4,245.4771,nc],[1088.3683,1440.8368,4,337.5949,nc],[1100.1761,1450.4095,5,170.9317,nc],[1073.7602,1435.13,5,379.7611,nc],[1098.1263,1417.9475,5,256.8658,nc],[1115.7125,1432.6491,5,276.2079,nc],[1081.3337,1431.6862,5,410.7702,nc],[1093.7502,1449.1735,5,228.5891,nc],]",0.35861,0.61475,1.05020,0.56352,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
75,0,0,0,0,[0],0.00000,0.00000,0.21598,5.61555,9.71922,17.27862,19.22246,21.59827,17.27862,11.44708,9.93521,3.88769,
76,14,5,6,3,"[[1557.8224,1425.8575,3,451.8423,organelle_near],[1562.6669,1428.2924,3,286.7902,nc],[1601.1525,1447.7973,3,356.7686,organelle_far],[1584.4625,1423.3424,4,204.6648,organelle_near],[1597.4899,1440.3165,4,131.2702,nc],[1590.339,1464.8418,4,309.6954,organelle_far],[1553.9143,1449.4853,4,137.1656,organelle_far],[1556.8628,1456.5014,5,236.2299,organelle_far],[1569.7881,1416.4482,5,242.2413,organelle_near],[1551.3173,1430.8032,5,269.0067,organelle_near],[1572.9503,1436.8425,5,920.9207,nc],[1595.3578,1459.28,6,275.2595,organelle_far],[1582.8223,1439.899,6,269.3358,organelle_near],[1553.8494,1452.8496,7,246.8615,organelle_far],]",35.53586,38.59790,39.40371,39.43057,38.75907,40.90787,38.43674,34.16600,28.92828,25.94682,26.91378,23.26081,
77,0,0,0,0,[0],0.00000,0.38444,1.46992,2.78155,3.32429,3.75396,3.88964,2.91723,1.67345,0.38444,0.20353,0.13569,
78,3,0,0,3,"[[259.8293,1458.034,5,243.9134,nc],[251.2879,1447.7681,6,226.0579,nc],[209.1303,1470.7218,8,240.4736,nc],]",0.00000,0.04371,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
79,0,0,0,0,[0],0.00000,0.00000,0.00000,0.02140,0.00000,0.00000,0.00000,0.00000,0.02140,0.00000,0.04281,0.00000,
80,0,0,0,0,[0],0.11938,0.03979,0.03979,0.00000,0.03979,0.03979,0.19897,0.27855,0.00000,0.00000,0.00000,0.03979,
81,2,0,0,2,"[[73.1614,1486.8934,5,232.7436,nc],[69.0303,1483.6181,8,230.8753,nc],]",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
82,35,7,20,8,"[[981.5125,1506.4202,3,353.3418,organelle_far],[960.5682,1495.436,3,506.6664,organelle_far],[969.6728,1478.3387,3,215.2044,nc],[962.8198,1516.4205,3,666.8154,organelle_near],[1004.3244,1494.647,3,318.2877,organelle_far],[942.7071,1516.2896,3,337.8115,nc],[983.1288,1471.0602,4,313.6806,nc],[958.9796,1501.5578,4,512.1577,organelle_far],[992.28,1488.6837,5,439.3124,organelle_far],[999.0201,1514.0989,5,273.4039,organelle_near],[973.2915,1502.2192,5,137.3024,organelle_far],[944.8907,1488.676,5,248.7672,nc],[997.2499,1477.302,5,314.3574,nc],[989.1572,1470.0803,5,271.4827,nc],[996.1181,1495.1514,5,588.5242,organelle_far],[970.4372,1541.8709,5,274.0529,organelle_far],[969.7213,1532.8481,5,266.2658,organelle_near],[960.0025,1510.142,5,315.172,organelle_near],[956.2307,1475.489,5,430.1428,organelle_far],[940.7788,1520.6979,5,280.6962,organelle_far],[964.1066,1536.9703,5,248.5266,organelle_far],[994.2911,1529.8423,6,314.9387,organelle_near],[953.7716,1495.2595,6,448.2019,organelle_far],[974.1236,1532.3587,6,302.9744,organelle_near],[975.557,1464.4383,6,362.7622,organelle_far],[978.2324,1467.6633,6,284.5877,organelle_far],[996.5167,1504.8902,6,369.7763,organelle_far],[974.7388,1478.7223,6,280.6269,nc],[953.27,1482.4481,7,881.2168,organelle_far],[959.9988,1472.8417,7,401.9346,organelle_far],[989.635,1509.5153,7,283.3494,organelle_far],[1001.4044,1528.1239,7,333.7875,organelle_far],[993.1305,1505.7565,7,328.9448,organelle_far],[992.5841,1522.4977,7,363.5171,nc],[963.6346,1525.8248,7,280.7015,organelle_near],]",27.47324,24.14856,24.39183,26.32176,27.70029,28.10574,27.71651,26.67856,24.94324,24.39183,22.08887,12.43918,
83,0,0,0,0,[0],4.20050,3.86446,4.71857,7.58891,8.34500,9.05909,8.41501,5.96472,4.88659,5.18062,5.89471,2.53430,
84,7,0,0,7,"[[1093.7863,1496.9918,3,343.4556,nc],[1082.361,1494.6814,3,291.8966,nc],[1080.9511,1501.781,5,357.4137,nc],[1081.9817,1481.6006,5,468.1222,nc],[1090.1577,1479.288,5,287.4372,nc],[1087.0164,1490.9464,7,375.0604,nc],[1081.6955,1491.3517,7,336.9172,nc],]",0.00000,0.00000,0.00000,0.09058,0.00000,0.00000,0.00000,0.00000,0.00000,0.09058,0.00000,0.00000,
85,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
86,4,0,0,4,"[[290.9836,1517.6764,2,234.1339,nc],[292.3064,1530.881,4,208.7626,nc],[286.8988,1544.9644,8,231.5123,nc],[277.5605,1543.4939,8,270.3737,nc],]",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
87,0,0,0,0,[0],0.34662,0.28163,1.45147,2.44801,3.16291,3.53120,3.87782,3.61785,3.05459,2.16638,1.49480,0.28163,
88,2,0,0,2,"[[1254.8026,1525.814,5,253.0993,nc],[1271.4358,1528.2053,5,234.3307,nc],]",0.06154,0.00000,0.00000,0.03077,0.00000,0.03077,0.00000,0.00000,0.03077,0.00000,0.03077,0.03077,
89,4,0,4,0,"[[1010.573,1563.79,2,244.1384,organelle_far],[1021.7394,1550.5286,3,288.0852,organelle_far],[1004.2872,1559.3249,4,229.2592,organelle_far],[1005.1491,1545.8267,7,257.5335,organelle_far],]",28.81188,30.49505,28.31683,29.50495,28.71287,24.85149,22.97030,22.77228,21.58416,22.97030,20.39604,15.64356,
90,3,0,0,3,"[[1190.4815,1571.2912,3,284.6378,nc],[1149.9484,1581.737,4,258.5128,nc],[1156.9191,1567.4449,5,235.8447,nc],]",0.00000,0.00000,0.00000,0.00000,0.00000,0.03164,0.06327,0.00000,0.06327,0.00000,0.00000,0.00000,
91,0,0,0,0,[0],0.00000,0.00000,0.00000,1.71674,8.58369,4.50644,9.01288,8.36910,10.30043,8.58369,10.08584,4.50644,
92,23,0,0,23,"[[323.8754,1554.8576,3,283.9089,nc],[329.3392,1620.6396,3,218.3401,nc],[290.2548,1594.9018,4,394.3204,nc],[314.9992,1611.6202,4,223.7553,nc],[289.6923,1569.7612,4,370.1276,nc],[326.7279,1589.4683,5,236.2948,nc],[281.9365,1573.4034,5,286.8705,nc],[299.799,1612.3432,5,254.453,nc],[292.4791,1581.7882,5,226.2039,nc],[292.3732,1562.2012,5,268.7203,nc],[299.9314,1578.2532,6,257.8477,nc],[321.1415,1603.3067,6,260.0701,nc],[299.8451,1586.7037,6,364.8622,nc],[316.3341,1593.6252,6,245.7791,nc],[291.5937,1604.8538,6,243.7377,nc],[296.8939,1603.748,6,284.8566,nc],[296.0793,1560.4956,7,259.1089,nc],[301.1399,1597.399,7,247.7616,nc],[303.081,1591.7024,7,256.1595,nc],[302.2737,1602.5146,7,248.4509,nc],[307.558,1600.8677,8,246.7921,nc],[298.9748,1572.9441,9,268.4748,nc],[279.0281,1572.5974,9,264.6932,nc],]",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02165,0.00000,0.00000,0.00000,0.00000,0.00000,
93,0,0,0,0,[0],0.00000,0.46286,2.24485,3.56399,3.58713,3.17056,2.73085,2.54571,2.12914,2.12914,1.52742,0.67114,
95,1,0,0,1,"[[122.4074,1605.8545,5,219.6377,nc],]",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
96,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
97,0,0,0,0,[0],0.00000,0.03656,0.00000,0.01828,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01828,0.01828,
98,0,0,0,0,[0],24.56140,23.03062,24.14861,25.81699,27.31338,27.70898,29.01617,27.14138,26.05779,25.31820,21.08703,7.91194,
100,1,0,0,1,"[[197.3269,1617.0044,6,254.3854,nc],]",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.07530,
101,23,0,0,23,"[[1180.0992,1642.4209,2,262.1741,nc],[1208.3041,1665.752,2,443.1389,nc],[1180.1945,1667.8529,3,295.3487,nc],[1182.7627,1692.4822,3,360.3741,nc],[1180.5363,1632.0905,3,255.1781,nc],[1156.4903,1663.5579,3,251.3878,nc],[1184.8433,1666.1598,3,325.679,nc],[1190.1511,1670.533,3,308.5839,nc],[1173.2137,1678.3934,4,292.9293,nc],[1192.7932,1665.9587,4,314.0001,nc],[1197.4503,1680.3798,4,179.9525,nc],[1192.2156,1676.7327,4,189.9063,nc],[1193.9301,1655.3706,4,302.5847,nc],[1199.5498,1643.7014,4,348.872,nc],[1201.6755,1649.7903,4,256.1884,nc],[1166.38,1674.5186,5,262.5394,nc],[1201.9327,1674.1551,5,548.3438,nc],[1170.5047,1686.205,6,373.4862,nc],[1180.7208,1686.8681,6,262.8959,nc],[1207.819,1646.8497,6,307.8636,nc],[1218.2045,1664.7126,6,672.2866,nc],[1180.3828,1654.8245,7,358.7933,nc],[1176.157,1653.2932,7,354.4372,nc],]",0.04586,0.00000,0.02293,0.00000,0.00000,0.00000,0.00000,0.13758,0.20637,0.02293,0.02293,0.00000,
102,0,0,0,0,[0],18.58357,18.86686,18.32861,20.90652,22.66289,23.39943,22.32295,19.80170,17.36544,16.62890,16.71388,10.76487,
103,1,0,0,1,"[[360.3465,1708.1408,8,242.7888,nc],]",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02408,0.00000,0.02408,0.00000,0.00000,
104,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02362,0.00000,
105,0,0,0,0,[0],0.00000,0.00000,0.00000,0.77790,1.23391,1.26073,0.77790,0.10730,0.02682,0.02682,0.00000,0.00000,
106,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.04102,0.00000,0.00000,
107,1,0,0,1,"[[1237.562,1695.1346,4,260.0332,nc],]",0.32415,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
108,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.03636,0.00000,0.00000,0.07273,0.00000,0.00000,0.00000,0.00000,
109,0,0,0,0,[0],14.30061,16.99392,16.83753,19.72198,22.18940,22.10252,20.41703,18.54040,16.83753,16.12511,16.29887,11.65943,
110,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
113,0,0,0,0,[0],28.87392,32.39654,33.43600,32.18479,30.37536,30.54860,29.97113,27.87295,25.83253,26.02502,28.54668,21.80943,
115,2,0,1,1,"[[1781.1687,1824.3669,3,220.382,organelle_far],[1794.0325,1835.0636,7,244.2336,nc],]",20.55268,26.59758,31.69257,28.92919,25.30225,24.35233,22.88428,20.98446,19.68912,20.03454,18.30743,13.21244,
116,0,0,0,0,[0],0.08117,0.16234,0.40584,0.60877,0.56818,0.28409,0.16234,0.00000,0.16234,0.20292,0.16234,0.28409,
117,1,0,0,1,"[[1935.3957,1903.619,1,250.2774,nc],]",0.21220,2.67905,5.11936,7.50663,8.70027,8.96552,8.43501,8.67374,8.06366,7.82493,7.08223,4.61538,
120,2,0,0,2,"[[1809.9627,1919.4245,4,271.8806,nc],[1809.6885,1907.1421,5,232.5141,nc],]",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
121,0,0,0,0,[0],0.00000,0.00000,0.00000,0.00000,0.04480,0.00000,0.00000,0.00000,0.00000,0.00000,0.02240,0.04480,
122,3,0,3,0,"[[1926.2665,1988.2683,5,474.2276,organelle_far],[1916.5668,1994.8006,6,246.0113,organelle_far],[1906.8279,1956.2397,7,295.1773,organelle_far],]",36.54795,41.53425,46.02740,37.75342,31.56164,31.83562,35.01370,36.71233,35.45205,38.79452,37.20548,30.63014,
